,hhid,longitude,latitude,altitude,kebele
169,DT1301162,37.89675,12.99434,2637,DT13
170,DT1301161,37.89705,12.99447,2445,DT13
171,DT1301160,37.8973,12.99385,2650,DT13
172,DT1301159,37.89749,12.99375,2649,DT13
173,DT1301158,37.89744,12.99369,2648,DT13
174,DT1301157,37.89755,12.99343,2650,DT13
175,DT1301156,37.89762,12.9934,2648,DT13
176,DT1301155,37.8976,12.99334,2648,DT13
177,DT1301154,37.8976,12.99324,2650,DT13
178,DT1301550,37.89771,12.99314,2645,DT13
179,DT1301153,37.89775,12.99314,2646,DT13
180,DT1301152,37.89663,12.99293,2655,DT13
181,DT1301151,37.89711,12.99182,2647,DT13
182,DT1301150,37.89709,12.99181,2649,DT13
183,DT1301149,37.89298,12.99249,2664,DT13
184,DT1301148,37.89809,12.99831,2637,DT13
185,DT1301147,37.89806,12.99197,2638,DT13
186,DT1301146,37.96622,12.99213,2621,DT13
187,DT1301145,37.89881,12.99154,2632,DT13
188,DT1301469,37.89792,12.99093,2634,DT13
189,DT1301144,37.89873,12.99162,2631,DT13
190,DT1301143,37.89843,12.99137,2633,DT13
191,DT1301142,37.89845,12.99134,2635,DT13
192,DT1301141,37.89806,12.99132,2635,DT13
193,DT1301140,37.89799,12.99103,2635,DT13
194,DT1301139,37.89659,12.99166,2661,DT13
195,DT1301138,37.89655,12.99159,2660,DT13
196,DT1301549,37.89656,12.99164,2662,DT13
197,DT1301137,37.89656,12.99157,2662,DT13
198,DT1301136,37.8966,12.99182,2663,DT13
199,DT1301135,37.89641,12.99192,2663,DT13
200,DT1301134,37.89639,12.99215,2665,DT13
201,DT1301133,37.89679,12.99273,2664,DT13
202,DT1301548,37.89631,12.99285,2662,DT13
203,DT1301132,37.89629,12.99285,2659,DT13
204,DT1301131,37.89634,12.99287,2663,DT13
205,DT1301130,37.89657,12.99266,2663,DT13
206,DT1301129,37.89614,12.99257,2663,DT13
207,DT1301128,37.89603,12.9923,2665,DT13
208,DT1301127,37.89576,12.99294,2671,DT13
209,DT1301126,37.89593,12.99316,2654,DT13
210,DT1301125,37.8959,12.99307,2663,DT13
211,DT1301124,37.89554,12.99448,2661,DT13
212,DT1301123,37.89574,12.99426,2667,DT13
213,DT1301122,37.8958,12.99422,2661,DT13
214,DT1301121,37.89567,12.99394,2655,DT13
215,DT1301120,37.89566,12.99393,2660,DT13
216,DT1301119,37.89531,12.99341,2660,DT13
217,DT1301118,37.89536,12.9938,2660,DT13
218,DT1301117,37.89531,12.99402,2660,DT13
219,DT1301116,37.89674,12.99449,2650,DT13
220,DT1301115,37.89435,12.99635,2657,DT13
221,DT1301485,37.89305,12.99612,2641,DT13
222,DT1301114,37.8939,12.99687,2647,DT13
223,DT1301113,37.89381,12.99682,2648,DT13
224,DT1301112,37.89434,12.99624,2655,DT13
225,DT1301111,37.89421,12.99612,2634,DT13
226,DT1301110,37.89413,12.996,2643,DT13
227,DT1301486,37.89336,12.99536,2659,DT13
228,DT1301109,37.89373,12.99568,2644,DT13
229,DT1301108,37.8938,12.99563,2641,DT13
230,DT1301107,37.89382,12.99566,2637,DT13
231,DT1301106,37.89388,12.99548,2640,DT13
232,DT1301105,37.8938,12.99515,2638,DT13
233,DT1301104,37.89378,12.99518,2640,DT13
234,DT1301103,37.89387,12.995,2634,DT13
235,DT1301102,37.89392,12.99479,2642,DT13
236,DT1301101,37.89385,12.99469,2637,DT13
237,DT1301100,37.8939,12.9957,2642,DT13
238,DT1301099,37.89412,12.99432,2641,DT13
239,DT1301098,37.8941,12.99426,2643,DT13
240,DT1301097,37.89416,12.99409,2654,DT13
241,DT1301096,37.894,12.99401,2651,DT13
242,DT1301095,37.89417,12.99389,2664,DT13
243,DT1301546,37.88351,12.98766,2572,DT13
244,DT1301094,37.89456,12.99323,2656,DT13
245,DT1301093,37.89484,12.99357,2660,DT13
246,DT1301092,37.99422,12.99315,2645,DT13
247,DT1301091,37.89294,12.99272,2638,DT13
248,DT1301383,37.8847,12.98255,2592,DT13
249,DT1301090,37.99422,12.99315,2633,DT13
250,DT1301382,37.88486,12.98252,2595,DT13
251,DT1301089,37.89266,12.99284,2632,DT13
252,DT1301542,37.89256,12.99288,2668,DT13
253,DT1301088,37.89249,12.99295,2631,DT13
254,DT1301087,37.89233,12.99216,2622,DT13
255,DT1301086,37.89315,12.99248,2630,DT13
256,DT1301085,37.89339,12.99274,2043,DT13
257,DT1301084,37.77682,12.94502,2494,DT13
258,DT1301083,37.89472,12.99141,2651,DT13
259,DT1301082,37.89534,12.99108,2654,DT13
260,DT1301081,37.89528,12.99112,2642,DT13
261,DT1301080,37.8952,12.9908,2645,DT13
262,DT1301079,37.89514,12.99081,2648,DT13
263,DT1301078,37.89471,12.9992,2641,DT13
264,DT1301077,37.89437,12.99075,2634,DT13
265,DT1301076,37.89437,12.99075,2644,DT13
266,DT1301075,37.89428,12.99098,2621,DT13
267,DT1301074,37.8943,12.99126,2632,DT13
268,DT1301073,37.89395,12.991,2643,DT13
269,DT1301072,37.89395,12.991,2643,DT13
270,DT1301071,37.89428,12.99057,2631,DT13
271,DT1301070,37.89419,12.99052,2637,DT13
272,DT1301069,37.8942,12.99047,2633,DT13
273,DT1301068,37.89489,12.98912,2623,DT13
274,DT1301067,37.89471,12.98934,2629,DT13
275,DT1301066,37.89469,12.98933,2631,DT13
276,DT1301065,37.89495,12.98941,2625,DT13
277,DT1101497,37.82843,13.06117,2705,DT11
278,DT1301064,37.89516,12.99007,2632,DT13
279,DT1301468,37.89495,12.98961,2636,DT13
280,DT1301063,37.8959,12.99032,2637,DT13
281,DT1301062,37.89635,12.9904,2637,DT13
282,DT1301061,37.89648,12.99035,2625,DT13
283,DT1301060,37.89601,12.99058,2646,DT13
284,DT1301059,37.89673,12.99058,2642,DT13
285,DT1301058,37.89733,12.99091,2652,DT13
286,DT1301057,37.89721,12.9909,2648,DT13
287,DT1301056,37.89701,12.99042,2641,DT13
288,DT1301055,37.897,12.99043,2642,DT13
289,DT1301054,37.89721,12.99013,2632,DT13
290,DT1301053,37.89743,12.99013,2633,DT13
291,DT1301052,37.89653,12.99007,2635,DT13
292,DT1301051,37.4549,12.58536,2585,DT13
293,DT1301541,37.8957,12.98971,2618,DT13
294,DT1301050,37.89563,12.98977,2635,DT13
295,DT1301049,37.8955,12.98951,2636,DT13
296,DT1301048,37.89542,12.98928,2630,DT13
297,DT1301047,37.89554,12.98913,2628,DT13
298,DT1301046,37.8951,12.98869,2625,DT13
299,DT1301045,37.89512,12.9888,2622,DT13
300,DT1301044,37.89511,12.98879,2321,DT13
301,DT1301043,37.89407,12.98865,2630,DT13
302,DT1301042,37.89423,12.98863,2525,DT13
303,DT1301041,37.89414,12.98854,2626,DT13
304,DT1301040,37.89465,12.9871,2610,DT13
305,DT1301039,37.89421,12.9871,2617,DT13
306,DT1301038,37.89405,12.98706,2617,DT13
307,DT1301037,37.89428,12.98824,2615,DT13
308,DT1301036,37.89406,12.9883,2622,DT13
309,DT1301035,37.89399,12.98834,2639,DT13
310,DT1301034,37.89881,12.98837,2630,DT13
311,DT1301033,37.89373,12.98841,2651,DT13
312,DT1301032,37.8937,12.98875,2622,DT13
313,DT1301031,37.89236,12.99016,2628,DT13
314,DT1301481,37.89272,12.9901,2631,DT13
315,DT1301030,37.89272,12.99009,2656,DT13
316,DT1301029,37.89293,12.99073,2637,DT13
317,DT1301028,37.89291,12.99073,2632,DT13
318,DT1301026,37.89269,12.99095,2631,DT13
319,DT1301420,37.89277,12.99095,2639,DT13
320,DT1301025,37.89228,12.99036,2610,DT13
321,DT1301024,37.89157,12.99041,2592,DT13
322,DT1301023,37.89165,12.99051,2600,DT13
323,dt1202447,37.90771,12.95185,2365,dt12
324,DT1301022,37.89136,12.99956,2611,DT13
325,DT1301021,37.89086,12.99063,2618,DT13
326,DT1301020,37.89078,12.99006,2618,DT13
327,DT1301019,37.89099,12.9897,2602,DT13
328,DT1301018,37.8909,12.99024,2610,DT13
329,DT1301017,37.89085,12.99022,2604,DT13
330,DT1301016,37.89049,12.99031,2612,DT13
331,DT1301015,37.89046,12.99036,2616,DT13
332,DT1301419,37.88954,12.99035,2638,DT13
333,DT1301014,37.88954,12.99035,2615,DT13
334,DT1301418,37.89056,12.99289,2638,DT13
335,DT1301013,37.89069,12.99289,2619,DT13
336,DT0201576,37.76127,12.984183,2631,DT02
337,DT1301012,37.89069,12.99273,2616,DT13
338,DT1301417,37.89064,12.99275,2616,DT13
339,DT1301011,37.89062,12.9926,2615,DT13
340,DT1301416,37.89061,12.99246,2635,DT13
341,DT1301010,37.89002,12.97178,2613,DT13
342,DT1301009,37.89003,12.99174,2616,DT13
343,DT1301008,37.88979,12.99145,2618,DT13
344,DT1301007,37.88972,12.99154,2615,DT13
345,DT1301006,37.88931,12.99132,2614,DT13
346,DT1301415,37.88907,12.99124,2643,DT13
347,DT1301005,37.889,12.99121,2614,DT13
348,DT1301004,37.88849,12.9906,2615,DT13
349,DT1301003,37.88838,12.99048,2618,DT13
350,DT1301002,37.88836,12.99048,2616,DT13
351,DT1301001,37.88798,12.99005,2615,DT13
352,DT1301000,37.88794,12.98981,2617,DT13
353,DT1300999,37.88762,12.98893,2623,DT13
354,DT1300998,37.8877,12.98902,2616,DT13
355,DT1301484,37.88349,12.99173,2596,DT13
356,DT1300997,37.88744,12.98915,2613,DT13
357,DT1301414,37.88734,12.98913,2608,DT13
358,DT1300996,37.88737,12.98912,2617,DT13
359,DT1300995,37.88834,12.98923,2618,DT13
360,DT1300994,37.88829,12.98883,2614,DT13
361,DT1300993,37.88826,12.9884,2616,DT13
362,DT1300992,37.888,12.9888,2616,DT13
363,DT1301410,37.88773,12.98813,2661,DT13
364,DT1300991,37.88789,12.98794,2613,DT13
365,DT1300990,37.88799,12.98793,2610,DT13
366,DT1300989,37.88749,12.98839,2693,DT13
367,DT1300988,37.8876,12.98797,2624,DT13
368,DT1301413,37.89086,12.06971,2462,DT13
369,DT1300987,37.88733,12.88008,2620,DT13
370,DT1300986,37.88732,12.98801,2622,DT13
371,DT1300985,37.88746,12.98749,2612,DT13
372,DT1300984,37.88756,12.98768,2614,DT13
373,DT1301545,37.88469,12.99853,2600,DT13
374,DT1300983,37.88697,12.98288,2622,DT13
375,DT1300982,37.8871,12.98763,2618,DT13
376,DT1300981,37.8873,12.98722,2616,DT13
377,DT1300980,37.88689,12.98731,2617,DT13
378,DT1300979,37.88679,12.98697,2618,DT13
379,DT1301409,37.88617,12.98683,2647,DT13
380,DT1301512,37.88601,12.98655,2626,DT13
381,DT1300978,37.88588,12.98672,2610,DT13
382,DT1300977,37.88625,12.98608,2615,DT13
383,DT1300976,37.88614,12.98598,2610,DT13
384,DT1300975,37.88511,12.98566,2602,DT13
385,DT1300974,37.8851,12.98551,2605,DT13
386,DT1300973,37.88497,12.98545,2606,DT13
387,DT1301514,37.88601,12.98179,2571,DT13
388,DT1300972,37.88501,12.98529,2607,DT13
389,DT1300971,37.88553,12.9853,2608,DT13
390,DT1300970,37.88586,12.98541,2615,DT13
391,DT1300969,37.88589,12.98549,2610,DT13
392,DT1300968,37.88615,12.98551,2611,DT13
393,DT1300967,37.88656,12.98552,2606,DT13
394,DT1301384,37.8874,12.98502,2588,DT13
395,DT1300966,37.88731,12.98499,2582,DT13
396,DT1300965,37.88735,12.98514,2582,DT13
397,DT1300964,37.88766,12.98512,2574,DT13
398,DT1301513,37.87954,12.98944,2625,DT13
399,DT1300963,37.8878,12.98495,2571,DT13
400,DT1300962,37.88701,12.98409,2569,DT13
401,DT0401284,37.84233,13.00569,2619,DT04
402,DT1300961,37.88698,12.98393,2564,DT13
403,DT1300960,37.88681,12.98373,2564,DT13
404,DT1300959,37.88664,12.9834,2567,DT13
405,DT1300958,37.88644,12.98364,2574,DT13
406,DT1300957,37.88563,12.98505,2606,DT13
407,DT1301405,37.88524,12.98495,2622,DT13
408,DT1300956,37.88552,12.9849,2603,DT13
409,DT1300955,37.88524,12.98489,2601,DT13
410,DT1300954,37.88487,12.98516,2602,DT13
411,DT1301406,37.88429,12.98454,2602,DT13
412,DT1300953,37.88405,12.98462,2599,DT13
413,DT1300952,37.88405,12.9842,2590,DT13
414,DT1300951,37.88351,12.98344,2590,DT13
415,DT1300950,37.88398,12.96338,2591,DT13
416,DT1300949,37.88384,12.98327,2584,DT13
417,DT1300948,37.87457,12.97299,2532,DT13
418,DT1300947,37.87454,12.97346,2527,DT13
419,DT1300946,37.87434,12.97342,2528,DT13
420,DT1300945,37.87368,12.97438,2523,DT13
421,DT1300944,37.87351,12.97322,2517,DT13
422,DT1300943,37.87325,12.97299,2527,DT13
423,DT1300942,37.87286,12.97406,2531,DT13
424,DT1301389,37.87269,12.97408,2541,DT13
425,DT1301510,37.87091,12.97451,2507,DT13
426,DT1300941,37.87095,12.97444,2506,DT13
427,DT1300940,37.8718,12.97972,2530,DT13
428,DT1300939,37.87012,12.97189,2526,DT13
429,DT1300938,37.87016,12.97155,2533,DT13
430,DT1300937,37.87142,12.97178,2554,DT13
431,DT1300936,37.87146,12.97169,2549,DT13
432,DT1300935,37.83482,12.9717,2568,DT13
433,DT1300934,37.87463,12.9722,2547,DT13
434,DT1300933,37.87485,12.97245,2544,DT13
435,DT1300932,37.87505,12.9225,2553,DT13
436,DT1300931,37.87513,12.97266,2550,DT13
437,DT1300930,37.87564,12.97319,2538,DT13
438,DT1300929,37.87603,12.97327,2546,DT13
439,DT1301388,37.87593,12.97324,2567,DT13
440,DT1300928,37.87611,12.97325,2552,DT13
441,DT1300927,37.8757,12.97338,2544,DT13
442,DT1300926,37.87573,12.97384,2550,DT13
443,DT1300925,37.82602,12.9732,2546,DT13
444,DT1300924,37.87661,12.97346,2545,DT13
445,DT1300923,37.87695,12.97331,2546,DT13
446,DT1300922,37.87705,12.973,2557,DT13
447,DT1300921,37.87646,12.97167,2562,DT13
448,DT1300920,37.87701,12.97202,2565,DT13
449,DT1301400,37.87606,12.97667,2571,DT13
450,DT1300919,37.87732,12.97277,2562,DT13
451,DT1300918,37.87725,12.97273,2565,DT13
452,DT1300917,37.87751,12.97269,2572,DT13
453,DT1300916,37.87753,12.97268,2525,DT13
454,DT1300915,37.87772,12.97249,2576,DT13
455,DT1300914,37.8778,12.97242,2569,DT13
456,DT1300913,37.87839,12.97229,2570,DT13
457,DT1300912,37.87843,12.97161,2571,DT13
458,DT1300911,37.87848,12.97155,2573,DT13
459,DT1300910,37.88009,12.97387,2572,DT13
460,DT1301386,37.87999,12.97389,2583,DT13
461,DT1300909,37.88005,12.97323,2566,DT13
462,DT1300908,37.87877,12.97285,2574,DT13
463,DT1300907,37.87883,12.97282,2570,DT13
464,DT1300906,37.87761,12.97385,2565,DT13
465,DT1300905,37.87726,12.97354,2561,DT13
466,DT1301390,37.87718,12.97356,2583,DT13
467,DT1300904,37.87699,12.9738,2502,DT13
468,DT1301391,37.87706,12.97377,2568,DT13
469,DT1300903,37.87698,12.92382,2559,DT13
470,DT1300902,37.8769,12.97385,2559,DT13
471,DT1301394,37.87668,12.9739,2587,DT13
472,DT1301393,37.87639,12.97479,2548,DT13
473,DT1300901,37.8764,12.97467,2556,DT13
474,DT1300900,37.87685,12.97479,2567,DT13
475,DT1301396,37.87689,12.97483,2571,DT13
476,DT1300899,37.87689,12.97478,2565,DT13
477,DT1301398,37.87504,12.97504,2593,DT13
478,DT1300898,37.87677,12.97499,2570,DT13
479,DT1300897,37.87702,12.97506,2571,DT13
480,DT1301397,37.87693,12.97511,2571,DT13
481,DT1300896,37.87704,12.97507,2574,DT13
482,DT1300895,37.87655,12.97486,2564,DT13
483,DT1300894,37.81653,12.97488,2563,DT13
484,DT1301395,37.87658,12.97489,2600,DT13
485,DT1300893,37.85665,12.97488,2563,DT13
486,DT1300892,37.87643,12.97642,2567,DT13
487,DT1300891,37.87679,12.97741,2565,DT13
488,DT1300890,37.87666,12.97738,2568,DT13
489,DT1300889,37.87659,12.97785,2573,DT13
490,DT1300888,37.87673,12.97819,2574,DT13
491,DT1300887,37.8877,12.978,2571,DT13
492,DT1300886,37.87694,12.97626,2575,DT13
493,DT1301402,37.87699,12.97634,2575,DT13
494,DT1300885,37.87686,12.97633,2574,DT13
495,DT1300884,37.87743,12.97557,2575,DT13
496,DT1301401,37.87745,12.97565,2582,DT13
497,DT1300883,37.87727,12.97565,2567,DT13
498,DT1300882,37.8772,13.97527,2567,DT13
499,DT1301399,37.87712,12.97526,2592,DT13
500,DT1300881,37.87789,12.97448,2569,DT13
501,DT1300880,37.8779,12.97451,2561,DT13
502,DT1300879,37.87794,12.97446,2566,DT13
503,DT1301387,37.87794,12.97446,2594,DT13
504,DT1300878,37.87794,12.97317,2566,DT13
505,DT1300877,37.87853,12.97343,2525,DT13
506,DT1300876,37.87829,12.97356,2873,DT13
507,DT1300875,37.87823,12.9737,2574,DT13
508,DT1300874,37.87818,12.97391,2579,DT13
509,DT1300873,37.87825,12.97406,2571,DT13
510,DT1300872,37.87836,12.97417,2578,DT13
511,DT1300871,37.8784,12.97412,2573,DT13
512,DT1300870,37.87853,12.9739,2877,DT13
513,DT1300869,37.87888,12.97348,2573,DT13
514,DT1300868,37.87888,12.97359,2575,DT13
515,DT1300867,37.87932,12.97358,2579,DT13
516,DT1301403,37.88665,12.97559,2541,DT13
517,DT1300866,37.82894,12.97426,2877,DT13
518,DT1300865,37.87918,12.97416,2521,DT13
519,DT1300864,37.87665,12.9742,2572,DT13
520,DT1300863,37.87968,12.9742,2577,DT13
521,DT1300862,37.8792,12.97468,2576,DT13
522,DT1300861,37.87948,12.97472,2570,DT13
523,DT1300860,37.88003,12.97503,2577,DT13
524,DT1300859,37.87965,12.97532,2577,DT13
525,DT1300858,37.88018,12.97559,2584,DT13
526,DT1300857,37.8802,12.97568,2588,DT13
527,DT1300856,37.88014,12.97567,2587,DT13
528,DT1301385,37.88216,12.97532,2564,DT13
529,DT1300855,37.88216,12.97527,2565,DT13
530,DT1300854,37.8839,12.98017,2560,DT13
531,DT1300853,37.88405,12.9815,2562,DT13
532,DT1300852,37.88408,12.9814,2564,DT13
533,DT1300851,37.88476,12.98176,2560,DT13
534,DT1300850,37.88476,12.98176,2560,DT13
535,DT1300849,37.88532,12.98182,2559,DT13
536,DT1300848,37.8854,12.98121,2556,DT13
537,DT1300847,37.88554,12.98104,2557,DT13
538,DT1300846,37.88579,12.98124,2565,DT13
539,DT1300845,37.88621,12.98146,2567,DT13
540,DT1300844,37.88615,12.98133,2516,DT13
541,DT1300843,37.8862,12.98124,2863,DT13
542,DT1300842,37.88621,12.98101,2560,DT13
543,DT1300841,37.88657,12.98131,2565,DT13
544,DT1300840,37.88651,12.98157,2558,DT13
545,DT1300839,37.88619,12.98081,2527,DT13
546,DT1300838,37.88549,12.98018,2550,DT13
547,DT1300837,37.88554,12.98028,2548,DT13
548,DT1300836,37.88569,12.98025,2548,DT13
549,DT1300835,37.88595,12.97999,2546,DT13
550,DT1300834,37.88644,12.97967,2541,DT13
551,DT1300833,37.88653,12.97956,2545,DT13
552,DT1300832,37.88658,12.9795,2548,DT13
553,DT1300831,37.88674,12.97943,2544,DT13
554,DT1300830,37.88703,12.97949,2543,DT13
555,DT1300829,37.88699,12.97969,2552,DT13
556,DT1300828,37.88714,12.97977,2553,DT13
557,DT1300827,37.88119,12.97994,2548,DT13
558,DT1300826,37.88685,12.98105,2556,DT13
559,DT1300825,37.88737,12.98125,2552,DT13
560,DT1300824,37.88766,12.98108,2556,DT13
561,DT1300823,37.89279,12.97923,2532,DT13
562,DT1300822,37.897,12.97299,2420,DT13
563,DT1300821,37.89688,12.97329,2421,DT13
564,DT1300820,37.89705,12.97705,2426,DT13
565,DT1300819,37.89711,12.9734,2427,DT13
566,DT1300818,37.89788,12.97278,2430,DT13
567,DT1300817,37.89758,12.9732,2439,DT13
568,DT1301350,37.8974,12.97332,2446,DT13
569,DT1300816,37.89794,12.97331,2434,DT13
570,DT1300815,37.89807,12.97349,2446,DT13
571,DT1300814,37.89818,12.97348,2446,DT13
572,DT1202543,37.91573,12.94437,2358,DT12
573,DT1300813,37.89818,12.97348,2446,DT13
574,DT1300812,37.89876,12.97315,2467,DT13
575,DT1300811,37.89901,12.97349,2472,DT13
576,DT1300810,37.89903,12.97351,2468,DT13
577,DT1300809,37.89891,12.97325,2468,DT13
578,DT1300808,37.89907,12.97324,2464,DT13
579,DT1301480,37.89867,12.97219,2438,DT13
580,DT1300807,37.8988,12.97228,2434,DT13
581,DT1300806,37.89713,12.97051,2420,DT13
582,DT1300805,37.89713,12.97047,2420,DT13
583,DT1300804,37.8964,12.97083,2417,DT13
584,DT1300803,37.8964,12.971,2417,DT13
585,DT1300802,37.89638,12.97115,2418,DT13
586,DT1301478,37.89654,12.97166,2400,DT13
587,DT1301381,37.88712,12.97966,2563,DT13
588,DT1300801,37.89655,12.97157,2417,DT13
589,DT1301380,37.87978,12.98981,2601,DT13
590,DT1300800,37.89659,12.97191,2428,DT13
591,DT1300799,37.89672,12.972,2425,DT13
592,DT1300798,37.89677,12.9721,2422,DT13
593,DT1300797,37.89699,12.97236,2419,DT13
594,DT1300796,37.89662,12.19235,2418,DT13
595,DT1301479,37.89654,12.97122,2428,DT13
596,DT1300795,37.89669,12.97233,2425,DT13
597,DT1301509,37.8914,12.97095,2453,DT13
598,DT1300794,37.89668,12.97254,2421,DT13
599,DT1300793,37.89639,12.97289,2421,DT13
600,DT1300792,37.89642,12.97294,2425,DT13
601,DT1300790,37.8964,12.97292,2421,DT13
602,DT1300791,37.8964,12.97292,2421,DT13
603,DT1300789,37.89489,12.97303,2421,DT13
604,DT1301378,37.89093,12.97302,2462,DT13
605,DT1300788,37.89088,12.97298,2444,DT13
606,DT1300787,37.89194,12.97202,2442,DT13
607,DT1300786,37.89195,12.97212,2449,DT13
608,DT1301375,37.89225,12.972,2457,DT13
609,DT1300785,37.89235,12.97197,2434,DT13
610,DT1301374,37.89272,12.97229,2451,DT13
611,DT1300784,37.89265,12.97235,2427,DT13
612,DT1300783,37.89262,12.97223,2429,DT13
613,DT1301373,37.89274,12.97207,2444,DT13
614,DT1300782,37.09284,12.97204,2426,DT13
615,DT1300781,37.89259,12.9714,2444,DT13
616,DT1300780,37.89225,12.97119,2444,DT13
617,DT1300779,37.89237,12.97118,2445,DT13
618,DT1301371,37.89225,12.97113,2471,DT13
619,DT1301376,37.89224,12.96972,2443,DT13
620,DT1300778,37.89238,12.97118,2448,DT13
621,DT1300777,37.89188,12.97137,2456,DT13
622,DT1300776,37.8919,12.97073,2447,DT13
623,DT1300775,37.8914,12.97022,2444,DT13
624,DT1300774,37.89115,12.97017,2449,DT13
625,DT1300773,37.89109,12.97014,2451,DT13
626,DT1300772,37.8908,12.97005,2448,DT13
627,DT1300771,37.89055,12.97011,2451,DT13
628,DT1301368,37.89077,12.97025,2469,DT13
629,DT1300770,37.89143,12.9708,2454,DT13
630,DT1301508,37.8914,12.97094,2452,DT13
631,DT1300769,37.89146,12.97084,2468,DT13
632,DT1300768,37.89132,12.97118,2455,DT13
633,DT1300767,37.89125,12.97095,2464,DT13
634,DT1300766,37.89101,12.97073,2463,DT13
635,DT1300765,37.89079,12.97055,2466,DT13
636,DT1301367,37.89068,12.97032,2473,DT13
637,DT1300764,37.89051,12.9741,2463,DT13
638,DT1300763,37.89032,12.97046,2460,DT13
639,DT1301366,37.89043,12.97041,2475,DT13
640,DT1300762,37.8904,12.97034,2461,DT13
641,DT1301365,37.89005,12.97074,2429,DT13
642,DT1300761,37.89053,12.97023,2462,DT13
643,DT1300760,37.8936,12.97008,2457,DT13
644,DT1300759,37.89033,12.97006,2458,DT13
645,DT1300758,37.89038,12.97008,2460,DT13
646,DT1300757,37.88967,12.97012,2460,DT13
647,DT1300756,37.88969,12.97056,2448,DT13
648,DT1300755,37.88964,12.96982,2458,DT13
649,DT1301364,37.89488,12.97118,2441,DT13
650,DT1300754,37.89003,12.96991,2462,DT13
651,DT0501476,37.85318,13.03835,2671,DT05
652,DT1300753,37.88906,12.96988,2457,DT13
653,DT1300752,37.89031,12.96963,2454,DT13
654,DT1300751,37.8906,12.96999,2457,DT13
655,DT1300750,37.89079,12.9699,2445,DT13
656,DT1300749,37.89072,12.96985,2454,DT13
657,DT1301363,37.89063,12.96963,2454,DT13
658,DT1300748,37.89057,12.96971,2455,DT13
659,DT1300747,37.89058,12.96968,2753,DT13
660,DT1300746,37.89095,12.96979,2453,DT13
661,DT1300745,37.8991,12.96982,2453,DT13
662,DT1300744,37.879112,12.978949,2449,DT13
663,DT1300743,37.89114,12.98949,2449,DT13
664,DT1300742,37.89135,12.96972,2448,DT13
665,DT1300741,37.89139,12.96977,2451,DT13
666,DT1300740,37.89196,12.96999,2444,DT13
667,DT1300739,37.89213,12.97024,2440,DT13
668,DT1300738,37.89218,12.97014,2447,DT13
669,DT1300737,37.89325,12.9701,2425,DT13
670,DT1300736,37.89254,12.96966,2445,DT13
671,DT1300735,37.89251,12.96965,2448,DT13
672,DT1300734,37.89261,12.96965,2438,DT13
673,DT1300732,37.89201,12.9694,2441,DT13
674,DT1300733,37.87201,12.9794,2442,DT13
675,DT1300731,37.89203,12.96932,2446,DT13
676,DT1300730,37.89153,12.96918,2444,DT13
677,DT1300729,37.89129,12.96916,2450,DT13
678,DT1300728,37.8912,12.96897,2448,DT13
679,DT1300727,37.89101,12.96899,2444,DT13
680,DT1300726,37.89063,12.96879,2441,DT13
681,DT1300725,37.89194,12.96644,2433,DT13
682,DT1300724,37.89153,12.96646,2439,DT13
683,DT1301361,37.89134,12.96641,2469,DT13
684,DT1300723,37.89138,12.96618,2447,DT13
685,DT1300722,37.89262,12.96567,2449,DT13
686,DT1300721,37.89266,12.96578,2442,DT13
687,DT1300720,37.89276,12.96578,2443,DT13
688,DT1300719,37.89307,12.96569,2446,DT13
689,DT1300718,37.89332,12.96575,2443,DT13
690,DT1300717,37.89629,12.96609,2402,DT13
691,DT1301377,37.89063,12.96963,2454,DT13
692,DT1300716,37.89648,12.97506,2400,DT13
693,DT1300715,37.89639,12.9642,2375,DT13
694,DT1300714,37.89611,12.96466,2407,DT13
695,DT1301360,37.89614,12.96477,2420,DT13
696,DT1300713,37.89584,12.96476,2410,DT13
697,DT1301359,37.89603,12.96478,2409,DT13
698,DT1300712,37.89579,12.96474,2414,DT13
699,DT1300711,37.89582,12.94464,2411,DT13
700,DT1300710,37.89561,12.96415,2414,DT13
701,DT1300709,37.89491,12.96368,2424,DT13
702,DT1300708,37.89481,12.96346,2422,DT13
703,DT1300707,37.89455,12.96339,2419,DT13
704,DT1300706,37.8895,12.96269,2511,DT13
705,DT1300705,37.89035,12.96272,2483,DT13
706,DT1300704,37.89067,12.96293,2477,DT13
707,DT1300703,37.89075,12.9632,2479,DT13
708,DT1300702,37.89078,12.96629,2481,DT13
709,DT1300701,37.89079,12.96294,2477,DT13
710,DT1300700,37.89033,12.96216,2483,DT13
711,DT1300699,37.89036,12.96088,2447,DT13
712,DT1300698,37.89066,12.96071,2486,DT13
713,DT1300697,37.89334,12.9611,2431,DT13
714,DT1300696,37.894,12.96005,2431,DT13
715,DT1301362,37.89131,12.9671,2452,DT13
716,DT1300695,37.8941,12.95995,2438,DT13
717,DT1301358,37.89205,12.96204,2444,DT13
718,DT1300694,37.89331,12.9897,2454,DT13
719,DT1300693,37.89326,12.9586,2461,DT13
720,DT1300691,37.88909,12.95969,2501,DT13
721,DT1300692,37.98909,12.98969,2502,DT13
722,DT1300690,37.88965,12.95994,2517,DT13
723,DT1300689,37.88905,12.95992,2521,DT13
724,DT1300688,37.88919,12.95976,2515,DT13
725,DT1300687,37.88917,12.9598,2515,DT13
726,DT1300686,37.88694,12.96012,2512,DT13
727,DT1300685,37.88718,12.96032,2520,DT13
