hhid,Q401,Q406,Q301,Q302,Q304,Q306,Q307,Q308m,Qsou_inform,Q3098,Q3099,Q30910,Q30911,Q3098n,Q3099n,Q30910n,Q30911n,Q30912n,Q30913n,Q30914n,Q30915n
DT1100249,1.0,2.0,2,1,2,1,3,0,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0100927,1.0,1.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
dt0400559,1.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0300641,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,0,0,0.0,0.0
dt1100756,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1301075,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0801449,2.0,2.0,2,1,1,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0700768,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0800759,2.0,2.0,2,1,1,3,2,0,1,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT1300831,2.0,2.0,1,1,1,4,2,0,0,1,1,0,0,1,1,0,0,1,0,0.0,0.0
DT1100104,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1200844,2.0,2.0,1,1,1,4,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0
DT0500323,1.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT1000162,2.0,2.0,2,1,1,2,2,0,1,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0501149,1.0,2.0,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT0700456,2.0,2.0,1,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT1200364,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0801401,2.0,2.0,1,1,1,4,1,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0
DT0601075,1.0,2.0,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1202147,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,0,0,0.0,0.0
DT0100466,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0201093,1.0,2.0,2,1,2,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0300315,1.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0700234,2.0,2.0,1,1,1,3,2,0,0,0,0,1,1,0,0,1,1,1,0,0.0,0.0
DT0500121,2.0,2.0,2,1,1,3,2,0,0,0,1,0,0,0,2,0,0,1,0,0.0,0.0
DT0500498,1.0,2.0,2,1,1,3,2,0,1,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0101249,1.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1001000,1.0,2.0,2,1,1,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0
DT0200180,1.0,2.0,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT1300554,2.0,2.0,1,1,1,3,2,0,0,1,1,0,1,1,1,0,1,0,0,0.0,0.0
DT0601056,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0100070,1.0,2.0,2,1,1,2,2,1,0,1,1,0,1,1,1,0,1,1,1,0.0,0.0
DT0100805,1.0,2.0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0201346,1.0,2.0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1200311,2.0,2.0,1,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0300809,1.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0400749,1.0,2.0,2,1,1,3,2,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0900903,1.0,2.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0601045,1.0,2.0,2,1,1,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0
DT0102291,1.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0601043,1.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT1100579,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT1201610,2.0,2.0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT1000030,2.0,2.0,1,1,1,3,2,1,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT1300579,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0800315,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1000323,1.0,2.0,1,1,1,3,2,0,0,1,1,1,0,1,2,1,0,0,0,0.0,0.0
DT0200506,1.0,2.0,2,1,3,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0
DT0801639,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0900638,1.0,1.0,2,1,1,1,3,0,1,1,0,0,1,1,0,0,1,1,1,0.0,0.0
DT0800904,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0200927,1.0,2.0,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0900817,1.0,2.0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0500011,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0102070,1.0,2.0,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0300950,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0601016,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT1201379,2.0,2.0,2,1,1,4,2,0,0,1,1,0,0,1,1,0,0,1,0,0.0,0.0
DT0601013,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT0801144,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0801809,2.0,2.0,1,1,1,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0900683,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0601005,1.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1202118,2.0,2.0,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT1200464,2.0,2.0,1,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT1200662,2.0,2.0,1,1,1,3,2,0,0,1,1,0,1,1,2,0,1,0,0,0.0,0.0
DT0700901,2.0,2.0,1,1,1,3,2,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0
DT0601000,2.0,2.0,1,1,1,3,2,0,0,1,0,1,0,1,0,1,0,1,0,0.0,0.0
DT0400228,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0600095,1.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0600994,2.0,2.0,2,1,1,3,2,0,1,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1200173,2.0,2.0,1,1,1,3,1,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0300834,1.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,2,0,1,0,0,0.0,0.0
DT0600700,2.0,2.0,2,1,1,3,2,0,0,1,1,0,0,1,2,0,0,1,0,0.0,0.0
DT0100186,1.0,2.0,2,1,1,1,3,1,2,0,0,0,1,0,0,0,1,1,1,1.0,0.0
dt1100386,1.0,2.0,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT0601086,1.0,2.0,2,1,1,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT1100539,1.0,1.0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0101022,1.0,2.0,2,1,1,1,3,1,2,0,0,0,1,0,0,0,1,1,1,0.0,0.0
DT0802072,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0300519,1.0,2.0,2,1,1,3,2,0,1,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT0102326,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0301269,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0700690,2.0,2.0,1,1,1,3,1,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1100613,1.0,1.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0800385,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0200621,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0600964,1.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
dt0801356,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0700255,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0300212,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0900933,1.0,2.0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0500786,2.0,2.0,2,1,1,3,2,0,0,1,1,1,0,1,2,1,0,1,0,0.0,0.0
DT0500268,1.0,1.0,2,1,1,3,2,0,0,1,0,1,0,1,0,1,0,1,0,0.0,0.0
DT0600953,1.0,2.0,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT1100083,1.0,2.0,2,1,1,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0900464,1.0,1.0,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1201388,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0
DT0201020,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0700394,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0100021,1.0,2.0,2,1,1,1,3,0,0,0,0,1,0,0,0,1,0,1,1,0.0,0.0
DT0102270,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0600749,1.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0600939,1.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0600938,1.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1300972,2.0,2.0,2,1,1,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT0801738,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0102163,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT1100047,1.0,2.0,2,1,1,1,3,1,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0
DT0300732,1.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0300360,1.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0800350,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1100662,1.0,2.0,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT1301111,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0200625,1.0,2.0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0900678,1.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0200169,1.0,2.0,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1100598,1.0,1.0,2,1,2,4,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0401160,2.0,2.0,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT0300810,1.0,2.0,2,1,1,3,2,0,0,0,1,0,1,0,2,0,1,1,0,0.0,0.0
DT0802023,2.0,2.0,1,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
DT0100164,1.0,2.0,2,1,2,1,3,1,1,1,0,0,0,1,0,0,0,1,1,0.0,0.0
DT0801003,2.0,2.0,1,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0100316,1.0,2.0,2,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0201345,1.0,2.0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1200907,2.0,2.0,2,1,1,3,2,0,1,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT1301017,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT0800335,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0900595,1.0,2.0,2,2,3,1,4,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0601238,1.0,2.0,2,1,1,3,2,1,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0500871,2.0,2.0,2,1,1,3,3,0,1,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1000266,1.0,2.0,2,1,1,3,2,0,1,1,0,1,0,1,0,1,0,1,0,0.0,0.0
DT1300059,2.0,2.0,1,1,1,3,2,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0101393,1.0,2.0,2,1,1,1,3,0,1,0,1,1,0,0,1,1,0,1,1,0.0,1.0
DT0400859,1.0,2.0,2,1,1,3,2,0,1,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0201502,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1100878,1.0,2.0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT1101062,1.0,2.0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1202154,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1100580,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0102679,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0100684,1.0,2.0,2,1,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0600877,1.0,2.0,2,1,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0
DT0201277,1.0,2.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0600875,1.0,2.0,2,1,1,4,2,0,1,0,0,0,1,0,0,0,1,1,0,0.0,0.0
DT0400756,1.0,2.0,2,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT0600872,1.0,2.0,2,1,1,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0
DT0102207,1.0,2.0,2,1,1,1,3,0,1,1,0,1,0,1,0,1,0,0,0,0.0,0.0
DT0101060,1.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1201985,2.0,1.0,1,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0501043,1.0,2.0,2,1,1,4,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0101574,1.0,1.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0100366,1.0,2.0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0400318,1.0,2.0,2,1,1,3,2,0,1,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT1100114,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0400098,1.0,2.0,2,1,1,4,2,1,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1202086,2.0,2.0,2,1,1,3,3,0,1,1,0,0,0,1,0,0,0,1,1,0.0,0.0
DT0301117,1.0,2.0,2,1,1,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT1300733,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1200125,2.0,2.0,1,1,1,4,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0500836,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0100235,1.0,2.0,2,1,3,1,3,1,2,0,0,1,1,0,0,1,1,1,1,0.0,0.0
DT1200901,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0600851,1.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0
DT0102456,1.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1200938,2.0,2.0,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1300107,2.0,2.0,1,1,1,3,2,0,0,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT0300949,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0801674,2.0,2.0,1,1,1,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0
DT0200670,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1100299,1.0,2.0,2,1,1,1,3,0,1,0,1,0,0,0,1,0,0,1,1,0.0,0.0
dt0700997,2.0,2.0,1,1,1,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0.0,0.0
DT0900814,1.0,2.0,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0600836,2.0,2.0,2,1,1,1,2,1,1,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT1201471,2.0,2.0,2,1,1,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0801419,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0300524,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0800219,2.0,2.0,1,1,1,3,1,0,1,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0200635,1.0,2.0,2,1,3,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0400427,1.0,2.0,2,1,1,3,2,0,0,1,0,1,0,1,0,1,0,1,0,0.0,0.0
DT0100735,1.0,1.0,2,2,2,1,3,1,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0400383,2.0,2.0,2,1,1,4,2,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0
DT1201180,2.0,2.0,2,1,1,3,2,0,0,1,0,1,0,1,0,1,0,1,0,0.0,0.0
DT1000962,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,0,0,0.0,0.0
DT0600723,1.0,2.0,2,1,1,1,3,0,2,1,0,0,1,1,0,0,1,1,1,0.0,0.0
DT1201358,2.0,2.0,1,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0
DT0600819,1.0,2.0,2,1,1,4,2,0,0,1,1,0,1,1,1,0,1,0,0,0.0,1.0
DT1301184,2.0,2.0,1,1,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT1200737,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0500235,1.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1300080,2.0,2.0,1,1,1,4,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0600812,1.0,2.0,2,1,1,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0800140,2.0,2.0,1,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0900437,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1300177,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0600807,1.0,2.0,2,1,1,1,3,0,1,1,0,1,1,1,0,1,1,1,1,0.0,0.0
DT0600805,1.0,2.0,2,1,1,1,2,0,0,1,1,0,0,1,2,0,0,1,0,0.0,0.0
DT1200975,2.0,2.0,1,1,1,4,2,0,0,1,1,1,1,1,2,1,1,0,0,0.0,0.0
DT1000784,1.0,2.0,1,1,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0
DT0100166,1.0,2.0,2,1,1,1,3,1,3,0,1,1,1,0,1,1,1,1,1,0.0,0.0
DT0300414,1.0,2.0,2,1,1,3,2,0,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0
DT0600800,1.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0600798,1.0,2.0,2,1,1,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT1201007,2.0,2.0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0700785,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0500023,1.0,2.0,2,1,1,3,2,1,2,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0601011,1.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0200135,1.0,2.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0100370,1.0,2.0,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1202166,2.0,2.0,2,1,1,1,2,0,0,1,0,0,0,1,0,0,0,1,1,0.0,0.0
DT0500968,2.0,2.0,2,1,1,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0.0,0.0
DT1300521,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0500506,1.0,2.0,2,1,1,3,2,0,1,1,1,1,0,1,1,1,0,1,0,0.0,0.0
DT0400278,1.0,2.0,2,1,1,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0600783,2.0,2.0,2,1,1,3,2,0,0,1,1,0,0,1,1,0,0,0,0,0.0,0.0
DT0600865,2.0,2.0,2,1,1,3,2,1,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0
DT0701053,2.0,2.0,1,1,1,3,2,0,1,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0601350,1.0,2.0,2,1,1,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0
DT0201166,1.0,2.0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0900574,1.0,2.0,2,1,3,1,3,1,2,0,0,1,0,0,0,1,0,1,1,0.0,0.0
DT0200806,1.0,1.0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1300257,2.0,2.0,2,1,1,3,2,1,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0500673,1.0,2.0,2,1,1,3,2,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT0600762,1.0,2.0,2,1,1,3,2,0,0,1,0,1,0,1,0,1,0,0,0,0.0,0.0
DT1000813,1.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0600760,1.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0200884,1.0,2.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1101042,1.0,2.0,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0600756,1.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,0,0,0.0,0.0
DT0400009,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1101178,1.0,2.0,2,1,2,3,2,0,1,1,1,0,0,1,2,0,0,1,0,0.0,1.0
DT0201228,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
