hhid,longitude,latitude,altitude,kebele
DT0701005,37.67276,12.93966,0,DT07
DT0700748,37.657579999999996,12.925469999999999,1,DT07
DT0700747,37.65724,12.925469999999999,1,DT07
DT0701221,37.67931,12.97781,0,DT07
DT0700746,37.67228,12.93867,1,DT07
DT0700745,37.656240000000004,12.92568,1,DT07
DT0700744,37.65685,12.92515,1,DT07
DT0701006,37.68027,12.964189999999999,0,DT07
DT0700743,37.6725,12.93879,1,DT07
DT0700742,37.65659,12.92523,1,DT07
DT0700741,37.67243,12.93857,0,DT07
DT0701004,37.67153,12.93855,0,DT07
DT0700739,37.67212,12.93768,1,DT07
DT0700738,37.67145,12.9387,0,DT07
DT0700737,37.67203,12.93834,0,DT07
DT0700736,37.67215,12.93805,1,DT07
DT0700735,37.67212,12.93772,1,DT07
DT0700734,37.67249,12.93742,1,DT07
DT0701003,37.67142,12.93701,0,DT07
DT0700733,37.6721,12.93704,0,DT07
DT0700732,37.67204,12.936860000000001,0,DT07
DT0700731,37.67163,12.93688,1,DT07
DT0700730,37.671490000000006,12.936689999999999,0,DT07
DT0700729,37.67107,12.93585,0,DT07
DT0701358,37.66709,12.93474,0,DT07
DT0700728,37.667790000000004,12.935369999999999,0,DT07
DT0700727,37.66774,12.93555,0,DT07
DT0700726,37.6675,12.93571,0,DT07
DT0700725,37.6676,12.93655,0,DT07
DT0700999,37.66747,12.936739999999999,0,DT07
DT0700998,37.66747,12.936739999999999,0,DT07
DT0700723,37.667770000000004,12.93706,1,DT07
DT0700722,37.66721,12.936580000000001,0,DT07
DT0701122,37.6654,12.936119999999999,1,DT07
DT0700721,37.66731,12.93677,1,DT07
DT0700720,37.666540000000005,12.9366,1,DT07
DT0700719,37.6677,12.936810000000001,1,DT07
DT0700718,37.666509999999995,12.93711,1,DT07
DT0201521,37.759570000000004,12.98359,2,DT02
DT0200717,37.76336,12.98433,2,DT02
DT0700717,37.680279999999996,12.97056,0,DT07
DT0701151,37.68073,12.9708,0,DT07
DT0700716,37.665459999999996,12.934439999999999,1,DT07
DT0700715,37.66538,12.934289999999999,1,DT07
DT0701243,37.65761,12.995510000000001,0,DT07
DT0701121,37.66448,12.9331,1,DT07
DT0700714,37.66532,12.93375,1,DT07
DT0700713,37.66758,12.93561,0,DT07
DT0701116,37.66621,12.933819999999999,0,DT07
DT0700712,37.66689,12.9345,1,DT07
DT0700710,37.66677,12.93339,1,DT07
DT0700709,37.66697,12.93266,1,DT07
DT0700708,37.66744,12.93238,1,DT07
DT0701357,37.66623,12.93175,1,DT07
DT0700707,37.66726,12.93244,1,DT07
DT0700706,37.66908,12.93184,1,DT07
DT0701118,37.66605,12.93088,1,DT07
DT0700705,37.66961,12.93178,1,DT07
DT0700704,37.66738,12.93022,1,DT07
DT0700994,37.655840000000005,12.95128,0,DT07
DT0700702,37.66733,12.930660000000001,1,DT07
DT0700701,37.667229999999996,12.93038,0,DT07
DT0701149,37.662440000000004,12.93106,1,DT07
DT0700700,37.6673,12.93021,1,DT07
DT0701115,37.66993,12.92849,1,DT07
DT0700698,37.67176,12.92993,1,DT07
DT0700697,37.67181,12.929960000000001,1,DT07
DT0700696,37.672,12.93004,1,DT07
DT0700695,37.67188,12.930069999999999,1,DT07
DT0701113,37.76724,12.93173,1,DT07
DT0700693,37.67365,12.93234,1,DT07
DT0701062,37.67107,12.930439999999999,1,DT07
DT0700691,37.67115,12.93051,1,DT07
DT0700690,37.671209999999995,12.930639999999999,1,DT07
DT0700689,37.65952,12.92659,0,DT07
DT0700688,37.659659999999995,12.926689999999999,0,DT07
DT0700687,37.65934,12.99268,0,DT07
DT0700686,37.66877,12.93202,1,DT07
DT0700685,37.669000000000004,12.930760000000001,1,DT07
DT0700684,37.66868,12.93137,1,DT07
DT0700683,37.669259999999994,12.93125,1,DT07
DT0700682,37.66942,12.93065,0,DT07
DT0701355,37.668929999999996,12.93058,1,DT07
DT0700681,37.669709999999995,12.93478,1,DT07
DT0700068,37.68127,12.98108,0,DT07
DT0700680,37.670159999999996,12.93114,1,DT07
DT0700679,37.66953,12.930760000000001,0,DT07
DT0700678,37.66962,12.93061,0,DT07
DT0701114,37.66876,12.92995,1,DT07
DT0700677,37.66965,12.93052,1,DT07
DT0700676,37.66964,12.930010000000001,1,DT07
DT0700675,37.66955,12.929839999999999,1,DT07
DT0700674,37.66942,12.929839999999999,1,DT07
DT0700673,37.6693,12.92982,1,DT07
DT0700672,37.66874,12.92866,1,DT07
DT0700671,37.669990000000006,12.92988,1,DT07
DT0700942,37.66921,12.94864,0,DT07
DT0700670,37.66858,12.92671,1,DT07
DT0701105,37.668040000000005,12.92717,1,DT07
DT0700668,37.668490000000006,12.92695,1,DT07
DT0700667,37.66816,12.927589999999999,1,DT07
DT0700666,37.667770000000004,12.927480000000001,1,DT07
DT0701311,37.67781,12.935410000000001,1,DT07
DT0700665,37.66785,12.92752,1,DT07
DT0701310,37.66967,12.92913,1,DT07
DT0700664,37.66952,12.929160000000001,1,DT07
DT0700663,37.667840000000005,12.92845,1,DT07
DT0700662,37.668040000000005,12.928510000000001,1,DT07
DT0701120,37.6672,12.92791,1,DT07
DT0102062,37.75558,12.977139999999999,2,DT01
DT0700661,37.66803,12.9286,1,DT07
DT0700660,37.667590000000004,12.92944,1,DT07
DT0700659,37.66745,12.929219999999999,1,DT07
DT0701356,37.66656,12.92881,1,DT07
DT0700658,37.66969,12.92907,1,DT07
DT0700657,37.66381,12.93087,1,DT07
DT0700656,37.66336,12.9314,1,DT07
DT0701119,37.665929999999996,12.930589999999999,0,DT07
DT0700654,37.6606,12.93272,1,DT07
DT0700653,37.66035,12.932960000000001,1,DT07
DT0700652,37.66049,12.932889999999999,1,DT07
DT0801618,37.684779999999996,13.051110000000001,0,DT08
DT0700651,37.65883,12.93405,0,DT07
DT0700650,37.65937,12.93442,1,DT07
DT0700649,37.6593,12.93435,1,DT07
DT0701196,37.65937,13.10465,1,DT07
DT0700648,37.657579999999996,12.925469999999999,1,DT07
DT0700647,37.65724,12.9255,1,DT07
DT0700646,37.65708,12.92503,1,DT07
DT0700898,37.6568,12.92525,1,DT07
DT0700645,37.656240000000004,12.92568,1,DT07
DT0701148,37.66864,12.926739999999999,1,DT07
DT0700644,37.656859999999995,12.92515,1,DT07
DT0701185,37.65752,13.10332,1,DT07
DT0701112,37.65623,12.92451,1,DT07
DT0700643,37.6567,12.924539999999999,1,DT07
DT0700642,37.65659,12.92523,1,DT07
DT0701184,37.65659,13.10328,1,DT07
DT0700641,37.656420000000004,12.925469999999999,1,DT07
DT0701061,37.84624,13.030660000000001,2,DT07
DT0700640,37.656459999999996,12.9253,1,DT07
DT0701050,37.65655,12.92496,0,DT07
DT0700638,37.65637,12.92578,1,DT07
DT0700637,37.65671,12.925989999999999,1,DT07
DT0700636,37.65657,12.92613,1,DT07
DT0700635,37.656659999999995,12.926169999999999,1,DT07
DT0700634,37.65665,12.92628,1,DT07
DT0700633,37.65664,12.92657,1,DT07
DT0700632,37.656290000000006,12.92615,1,DT07
DT0700631,37.65606,12.92572,1,DT07
DT0201318,37.75758,12.9808,2,DT02
DT0700630,37.65576,12.92612,1,DT07
DT0700629,37.65464,12.92618,1,DT07
DT0700628,37.644729999999996,12.92773,1,DT07
DT0700627,37.64463,12.927430000000001,0,DT07
DT0700626,37.654309999999995,12.9243,1,DT07
DT0700625,37.64387,12.927389999999999,0,DT07
DT0700624,37.6437,12.92726,0,DT07
DT0701214,37.64499,12.93822,0,DT07
DT0700623,37.64306,12.92798,1,DT07
DT0700622,37.64313,12.92803,1,DT07
DT0700621,37.64314,12.92821,1,DT07
DT0701046,37.65527,12.92678,1,DT07
DT0700620,37.64283,12.928239999999999,0,DT07
DT0201049,37.75875,12.98038,2,DT02
DT0701180,37.64817,13.10256,0,DT07
DT0700619,37.642520000000005,12.928230000000001,0,DT07
DT0700618,37.64246,12.928239999999999,1,DT07
DT0701331,37.64159,12.926810000000001,1,DT07
DT0700617,37.64236,12.9276,1,DT07
DT0700616,37.643229999999996,12.9266,1,DT07
DT0700615,37.64332,12.92667,1,DT07
DT0701045,37.6446,12.92644,1,DT07
DT0700614,37.64314,12.92699,1,DT07
DT0700613,37.64338,12.926630000000001,1,DT07
DT0701181,37.64493,13.102689999999999,1,DT07
DT0701182,37.64433,13.10298,1,DT07
DT0700612,37.64223,12.926860000000001,1,DT07
DT0700611,37.6439,12.926730000000001,1,DT07
DT0701021,37.64216,12.93803,1,DT07
DT0701183,37.65374,13.103069999999999,1,DT07
DT0700610,37.64183,12.92719,1,DT07
DT0700609,37.6411,12.92807,1,DT07
DT0700608,37.64094,12.92789,1,DT07
DT0700607,37.64094,12.92799,1,DT07
DT0700605,37.65424,12.92426,1,DT07
DT0700604,37.64051,12.92825,1,DT07
DT0700603,37.63982,12.92794,1,DT07
DT0700602,37.638870000000004,12.92865,1,DT07
DT0700601,37.638909999999996,12.92865,1,DT07
DT0700600,37.6375,12.92842,1,DT07
DT0700599,37.644729999999996,12.92654,1,DT07
DT0700598,37.64522,12.926260000000001,1,DT07
DT0701308,37.675270000000005,12.96675,0,DT07
DT0700597,37.64444,12.93196,1,DT07
DT0700596,37.644040000000004,12.93255,1,DT07
DT0700606,37.641059999999996,12.92808,1,DT07
DT0700595,37.64569,12.93368,1,DT07
DT0701104,37.653729999999996,12.959060000000001,0,DT07
DT0700594,37.646609999999995,12.93042,0,DT07
DT0700593,37.64628,12.934280000000001,1,DT07
DT0701013,37.64638,12.93036,0,DT07
DT0700592,37.64627,12.93034,0,DT07
DT0701011,37.64613,12.93375,0,DT07
DT0700591,37.64696,12.93438,0,DT07
DT0700590,37.64698,12.93441,1,DT07
DT0700589,37.6454,12.93593,1,DT07
DT0700588,37.645579999999995,12.93564,1,DT07
DT0701110,37.643879999999996,12.935260000000001,1,DT07
DT0700587,37.64478,12.9361,1,DT07
DT0700586,37.64475,12.9362,1,DT07
DT0700585,37.64135,12.93864,1,DT07
DT0700584,37.64094,12.93902,1,DT07
DT0700583,37.641529999999996,12.93878,1,DT07
DT0701215,37.64054,12.93759,1,DT07
DT0700582,37.64148,12.93873,1,DT07
DT0700581,37.64225,12.93319,1,DT07
DT0700580,37.6414,12.938410000000001,1,DT07
DT0700579,37.64178,12.93852,1,DT07
DT0701044,37.64237,12.938130000000001,1,DT07
DT0700578,37.64215,12.93783,1,DT07
DT0700577,37.64195,12.93823,1,DT07
DT0700576,37.64301,12.93834,1,DT07
DT0701043,37.643609999999995,12.938139999999999,1,DT07
DT0701042,37.64624,12.93714,0,DT07
DT0201536,37.76148,12.9841,2,DT02
DT0700574,37.64376,12.93905,0,DT07
DT0700573,37.64476,12.93773,1,DT07
DT0700572,37.64476,12.93777,1,DT07
DT0701100,37.64642,12.92959,0,DT07
DT0700571,37.64467,12.93779,0,DT07
DT0701023,37.64835,12.937289999999999,0,DT07
DT0700570,37.64574,12.93759,0,DT07
DT0700569,37.646229999999996,12.93735,0,DT07
DT0700568,37.64645,12.9374,0,DT07
DT0701041,37.64783,12.93679,0,DT07
DT0700567,37.64638,12.93736,0,DT07
DT0700566,37.64723,12.93694,0,DT07
DT0700565,37.647240000000004,12.9369,0,DT07
DT0700564,37.64816,12.93799,0,DT07
DT0700563,37.64908,12.93862,0,DT07
DT0700562,37.649840000000005,12.93812,0,DT07
DT0700561,37.64987,12.93825,0,DT07
DT0701010,37.64976,12.93825,0,DT07
DT0701287,37.682590000000005,13.020480000000001,0,DT07
DT0700559,37.64922,12.94112,0,DT07
DT0700558,37.64905,12.93796,0,DT07
DT0700557,37.64969,12.94285,0,DT07
DT0700556,37.64996,12.942730000000001,0,DT07
DT0700555,37.64993,12.94261,0,DT07
DT0700554,37.65404,12.94087,0,DT07
DT0700553,37.65037,12.9409,0,DT07
DT0700552,37.65079,12.94068,0,DT07
DT0700551,37.65084,12.94075,1,DT07
DT0701009,37.65015,12.94091,0,DT07
DT0700550,37.650940000000006,12.9407,0,DT07
DT0700549,37.65148,12.94023,0,DT07
DT0701178,37.68654,13.10228,0,DT07
DT0700548,37.6516,12.94823,0,DT07
DT0700993,37.6515,12.94795,0,DT07
DT0700547,37.6515,12.94795,0,DT07
DT0700546,37.6515,12.94795,0,DT07
DT0700545,37.6513,12.94788,0,DT07
DT0700925,37.65081,12.944230000000001,0,DT07
DT0700544,37.65059,12.94828,0,DT07
DT0700543,37.65047,12.948089999999999,0,DT07
DT0701108,37.64909,12.947389999999999,0,DT07
DT0700542,37.64784,12.9482,0,DT07
DT0700541,37.65023,12.94825,0,DT07
DT0700540,37.655409999999996,12.9448,0,DT07
DT0701146,37.64886,12.94797,0,DT07
DT0700539,37.649370000000005,12.948960000000001,0,DT07
DT0700538,37.649409999999996,12.948780000000001,0,DT07
DT0700537,37.64996,12.948269999999999,0,DT07
DT0700916,37.655429999999996,12.94549,0,DT07
DT0700536,37.64954,12.94903,0,DT07
DT0700535,37.6498,12.94921,0,DT07
DT0700533,37.649809999999995,12.9499,0,DT07
DT0701307,37.67583,12.96572,0,DT07
DT0700532,37.64996,12.94899,0,DT07
DT0700987,37.6769,12.9662,0,DT07
DT0700531,37.64926,12.94909,0,DT07
DT0700530,37.65139,12.94938,0,DT07
DT0700529,37.65139,12.94943,0,DT07
DT0700528,37.65146,12.94952,0,DT07
DT0701306,37.67627,12.96686,0,DT07
DT0700527,37.65197,12.95058,0,DT07
DT0700526,37.65208,12.949869999999999,0,DT07
DT0700525,37.65228,12.95018,0,DT07
DT0700524,37.65293,12.95009,0,DT07
DT0700523,37.65258,12.950339999999999,0,DT07
DT0700522,37.65237,12.95013,0,DT07
DT0700938,37.64624,12.93423,1,DT07
DT0700521,37.657920000000004,12.95063,0,DT07
DT0701336,37.65382,12.95115,0,DT07
DT0701351,37.65715,12.94975,0,DT07
DT0700520,37.657920000000004,12.95049,0,DT07
DT0700519,37.6594,12.95023,0,DT07
DT0701147,37.64581,12.94568,0,DT07
DT0700518,37.6621,12.95862,0,DT07
DT0201477,37.76243,12.98343,2,DT02
DT0700517,37.66183,12.95823,0,DT07
DT0201430,37.759409999999995,12.986180000000001,2,DT02
DT0700516,37.661590000000004,12.958639999999999,0,DT07
DT0700515,37.6613,12.9587,0,DT07
DT0700514,37.66148,12.95875,0,DT07
DT0700513,37.660990000000005,12.95865,0,DT07
DT0700512,37.6596,12.95858,0,DT07
DT0700511,37.66023,12.95871,0,DT07
DT0700510,37.660270000000004,12.958689999999999,0,DT07
DT0700509,37.6558,12.95913,0,DT07
DT0700508,37.65485,12.95849,0,DT07
DT0700507,37.65422,12.9596,0,DT07
DT0701103,37.65307,12.95875,0,DT07
DT0700506,37.65395,12.96107,0,DT07
DT0700505,37.65317,12.96183,0,DT07
DT0700930,37.653209999999994,12.96187,0,DT07
DT0700504,37.65323,12.96205,0,DT07
DT0701309,37.67584,12.965710000000001,0,DT07
DT0700503,37.65432,12.96144,0,DT07
DT0700502,37.657090000000004,12.960939999999999,0,DT07
DT0700501,37.6578,12.96059,0,DT07
DT0701071,37.68175,12.96274,0,DT07
DT0700500,37.6572,12.95095,0,DT07
DT0700991,37.65806,12.950380000000001,0,DT07
DT0700499,37.66021,12.96257,0,DT07
DT0700498,37.6602,12.96237,0,DT07
DT0700497,37.66212,12.96375,0,DT07
DT0700496,37.66236,12.96527,0,DT07
DT0700495,37.66277,12.96406,0,DT07
DT0700494,37.66264,12.964160000000001,0,DT07
DT0700493,37.66258,12.96434,0,DT07
DT0700492,37.66199,12.96375,0,DT07
DT0700989,37.6621,12.96345,0,DT07
DT0701241,37.67083,12.93817,0,DT07
DT0700491,37.66255,12.96439,0,DT07
DT0700490,37.6626,12.96412,0,DT07
DT0700489,37.66499,12.964089999999999,0,DT07
DT0700488,37.66209,12.965589999999999,0,DT07
DT0700487,37.662490000000005,12.9658,0,DT07
DT0700486,37.66255,12.96616,0,DT07
DT0701177,37.655,13.102260000000001,0,DT07
DT0700485,37.66277,12.96531,0,DT07
DT0700484,37.66298,12.96541,0,DT07
DT0201297,37.75663,12.980080000000001,2,DT02
DT0201299,37.75663,12.980080000000001,2,DT02
DT0700483,37.66305,12.96565,0,DT07
DT0701176,37.65425,12.9979,0,DT07
DT0700482,37.66294,12.96551,0,DT07
DT0700481,37.66333,12.96592,0,DT07
DT0700480,37.663309999999996,12.967369999999999,0,DT07
DT0700479,37.663309999999996,12.96592,0,DT07
DT0700477,37.66362,12.97068,0,DT07
DT0700476,37.664320000000004,12.96796,0,DT07
DT0701143,37.66486,12.96665,0,DT07
DT0700475,37.66398,12.96698,0,DT07
DT0700474,37.663920000000005,12.96679,0,DT07
DT0700473,37.66388,12.96705,0,DT07
DT0700472,37.66363,12.96718,0,DT07
DT0700471,37.664390000000004,12.96797,0,DT07
DT0700470,37.664809999999996,12.967369999999999,0,DT07
DT0700469,37.66393,12.96997,0,DT07
DT0700940,37.66373,12.96997,0,DT07
DT0701140,37.65844,12.974910000000001,0,DT07
DT0700468,37.65892,12.97511,0,DT07
DT0700467,37.66022,12.97302,0,DT07
DT0701019,37.66028,12.97281,0,DT07
DT0700466,37.66012,12.97321,0,DT07
DT0700465,37.65976,12.97349,0,DT07
DT0700464,37.65964,12.97364,0,DT07
DT0701095,37.6595,12.97382,0,DT07
DT0700463,37.65936,12.97383,0,DT07
DT0700462,37.659859999999995,12.974039999999999,0,DT07
DT0700461,37.65945,12.97129,0,DT07
DT0700981,37.658409999999996,12.97453,0,DT07
DT0700460,37.65844,12.974639999999999,0,DT07
DT0701024,37.68274,13.01643,0,DT07
DT0700459,37.65894,12.97586,0,DT07
DT0700458,37.65809,12.97505,0,DT07
DT0700456,37.660059999999994,12.97613,0,DT07
DT0700455,37.66121,12.977,0,DT07
DT0700929,37.661229999999996,12.977039999999999,0,DT07
DT0700453,37.663709999999995,12.977960000000001,0,DT07
DT0700454,37.661159999999995,12.97692,0,DT07
DT0701037,37.664359999999995,12.97493,0,DT07
DT0700452,37.66373,12.974739999999999,0,DT07
DT0700451,37.66029,12.97299,0,DT07
DT0700450,37.664229999999996,12.97787,0,DT07
DT0701299,37.664320000000004,12.977739999999999,0,DT07
DT0700449,37.665490000000005,12.977960000000001,0,DT07
DT0700448,37.6641,12.983369999999999,0,DT07
DT0701297,37.67654,12.9745,0,DT07
DT0700447,37.66429,12.977889999999999,0,DT07
DT0700446,37.65832,12.97449,0,DT07
DT0700445,37.66223,12.97942,0,DT07
DT0701089,37.661559999999994,12.986080000000001,0,DT07
DT0701248,37.66172,12.97457,0,DT07
DT0700444,37.660509999999995,12.98042,0,DT07
DT0701346,37.66013,12.97968,0,DT07
DT0700443,37.66102,12.98062,0,DT07
DT0700442,37.661640000000006,12.98108,0,DT07
DT0701144,37.66148,12.980780000000001,0,DT07
DT0201346,37.759479999999996,12.98265,2,DT02
DT0700441,37.66127,12.98088,0,DT07
DT0201278,37.75708,12.98065,2,DT02
DT0700440,37.66179,12.981175,0,DT07
DT0700439,37.662929999999996,12.98093,0,DT07
DT0700438,37.66292,12.980839999999999,0,DT07
DT0700437,37.66302,12.98115,0,DT07
DT0701014,37.66382,12.98146,0,DT07
DT0700436,37.66288,12.98173,0,DT07
DT0700435,37.665440000000004,12.982280000000001,0,DT07
DT0701139,37.66271,12.98129,0,DT07
DT0700434,37.66527,12.98236,0,DT07
DT0700433,37.665009999999995,12.983410000000001,0,DT07
DT0701142,37.665040000000005,12.981639999999999,0,DT07
DT0700432,37.666509999999995,12.982560000000001,0,DT07
DT0700431,37.66652,12.98269,0,DT07
DT0700429,37.666779999999996,12.98448,0,DT07
DT0700428,37.66698,12.98456,0,DT07
DT0701208,37.66706,13.10557,0,DT07
DT0700427,37.66728,12.98465,0,DT07
DT0700426,37.668009999999995,12.984589999999999,0,DT07
DT0700425,37.66751,12.98489,0,DT07
DT0700424,37.662209999999995,12.98129,0,DT07
DT0700423,37.66938,12.98602,0,DT07
DT0101817,37.7605,12.98123,2,DT01
DT0700422,37.6677,12.98577,0,DT07
DT0700421,37.66689,12.985669999999999,0,DT07
DT0700139,37.699670000000005,12.98984,0,DT07
DT0700420,37.66737,12.98599,0,DT07
DT0700419,37.66665,12.98656,0,DT07
DT0700418,37.66434,12.99,0,DT07
DT0700417,37.664159999999995,12.990160000000001,0,DT07
DT0700416,37.65463,12.982569999999999,0,DT07
DT0700415,37.65442,12.98325,0,DT07
DT0701205,37.654709999999994,13.10542,0,DT07
DT0700414,37.65461,12.98278,0,DT07
DT0700413,37.6545,12.98306,0,DT07
DT0700412,37.65436,12.983080000000001,0,DT07
DT0700411,37.65361,12.983839999999999,0,DT07
DT0700410,37.66065,12.98595,0,DT07
DT0701207,37.6607,13.1055,0,DT07
DT0701206,37.6549,13.10548,0,DT07
DT0700408,37.654990000000005,12.98201,0,DT07
DT0701088,37.65473,12.98201,0,DT07
DT0700407,37.65423,12.98292,0,DT07
DT0700406,37.654340000000005,12.98316,0,DT07
DT1000954,37.75801,12.97457,2,DT10
DT0700405,37.65418,12.983310000000001,0,DT07
DT0701300,37.66621,12.98606,0,DT07
DT0700403,37.65339,12.98386,0,DT07
DT0700404,37.65117,12.98369,0,DT07
DT0700402,37.654070000000004,12.98494,0,DT07
DT0701204,37.654,13.105269999999999,0,DT07
DT0701247,37.65318,12.98606,0,DT07
DT0701033,37.67654,12.98398,0,DT07
DT0701293,37.657740000000004,12.9956,0,DT07
DT0700401,37.65429,12.989510000000001,0,DT07
DT0700400,37.6514,12.98812,0,DT07
DT0700399,37.65266,12.9881,0,DT07
DT0700398,37.65357,12.987689999999999,0,DT07
DT0700397,37.66005,12.999880000000001,0,DT07
DT0700396,37.65916,12.99028,0,DT07
DT0700395,37.65923,12.99036,0,DT07
DT0700907,37.65876,12.99078,0,DT07
DT0700394,37.65965,12.99062,0,DT07
DT0700393,37.661190000000005,12.99043,0,DT07
DT0700976,37.66037,12.99355,1,DT07
DT0700391,37.6599,12.99348,0,DT07
DT0700390,37.6541,12.99665,0,DT07
DT0700389,37.65385,12.99964,0,DT07
DT0701345,37.65275,12.99634,0,DT07
DT0700388,37.65383,12.99698,0,DT07
DT0700387,37.653909999999996,12.99704,0,DT07
DT0700386,37.65385,12.99638,0,DT07
DT0700385,37.65575,12.99809,0,DT07
DT0700384,37.655429999999996,12.99813,0,DT07
DT0700383,37.65583,12.997630000000001,0,DT07
DT0700382,37.656459999999996,12.995989999999999,0,DT07
DT0701349,37.6557,12.99661,0,DT07
DT0700381,37.66645,12.99576,0,DT07
DT0700380,37.657379999999996,12.99592,0,DT07
DT0701240,37.68438,13.023480000000001,0,DT07
DT0700379,37.654959999999996,12.99595,0,DT07
DT0701294,37.6604,12.99342,0,DT07
DT0700378,37.65798,12.99722,0,DT07
DT0700377,37.65844,12.99654,0,DT07
DT0700376,37.6653,12.99672,0,DT07
DT0701001,37.66003,12.99715,0,DT07
DT0700375,37.66019,12.996780000000001,0,DT07
DT0700374,37.66223,12.996830000000001,0,DT07
DT0700373,37.66048,12.996830000000001,0,DT07
DT0700372,37.66048,12.996830000000001,0,DT07
DT0700070,37.7767,12.986113000000001,2,DT07
DT0700371,37.66148,12.99691,0,DT07
DT0100607,37.764759999999995,12.982000000000001,2,DT01
DT0700370,37.66115,12.99692,0,DT07
DT0701094,37.66281,12.99697,0,DT07
DT0700369,37.66252,12.99713,0,DT07
DT0700368,37.663090000000004,12.99718,0,DT07
DT0700367,37.663000000000004,12.99727,0,DT07
DT0701049,37.654990000000005,12.92499,1,DT07
DT0700366,37.66324,12.99737,0,DT07
DT0701054,37.66069,13.00413,0,DT07
DT0700365,37.66308,12.99762,0,DT07
DT0701320,37.66594,12.9859,0,DT07
DT0201330,37.76429,12.98444,2,DT02
DT0700364,37.66348,12.999839999999999,0,DT07
DT0701203,37.663940000000004,13.1048,0,DT07
DT0700363,37.663920000000005,12.99997,0,DT07
DT0700362,37.663709999999995,13.00018,0,DT07
DT0701195,37.66389,13.104569999999999,0,DT07
DT0700361,37.66368,13.00263,0,DT07
DT0700360,37.66364,13.00032,0,DT07
DT0700359,37.66364,13.0031,0,DT07
DT0201470,37.75927,12.982669999999999,1,DT02
DT0700358,37.66278,13.0011,0,DT07
DT0700357,37.66272,13.0011,0,DT07
DT0700975,37.662929999999996,13.001660000000001,0,DT07
DT0700356,37.66294,13.001669999999999,0,DT07
DT0700355,37.66303,13.00181,0,DT07
DT0700354,37.66257,13.00255,0,DT07
DT0700352,37.66305,13.00502,0,DT07
DT0802311,37.7017,13.049669999999999,0,DT08
DT0701078,37.66257,12.98978,0,DT07
DT0700351,37.66237,13.00259,0,DT07
DT0700350,37.66222,13.00256,0,DT07
DT0701077,37.662459999999996,13.00256,0,DT07
DT0700349,37.662009999999995,13.00554,0,DT07
DT0701281,37.69495,12.99958,0,DT07
DT0700348,37.66169,13.00233,1,DT07
DT0701194,37.66175,13.10438,0,DT07
DT0701193,37.66141,13.1041,0,DT07
DT0700347,37.66147,13.002239999999999,0,DT07
DT0700346,37.6607,13.00204,0,DT07
DT0701340,37.65964,13.00128,0,DT07
DT0700345,37.66023,13.0018,0,DT07
DT0700344,37.660090000000004,13.00257,0,DT07
DT0701076,37.660309999999996,13.002939999999999,0,DT07
DT0700343,37.660070000000005,13.0031,0,DT07
DT0700342,37.66035,13.00303,0,DT07
DT0700341,37.66048,13.00132,0,DT07
DT0700340,37.66045,13.00331,0,DT07
DT0700339,37.66328,13.00345,0,DT07
DT0701291,37.67013,12.979610000000001,0,DT07
DT0700338,37.65984,13.00353,0,DT07
DT0701025,37.679629999999996,13.01635,0,DT07
DT0700332,37.66231,13.0048,0,DT07
DT0700335,37.66232,13.0048,0,DT07
DT0700334,37.662009999999995,13.004610000000001,0,DT07
DT0700333,37.66219,13.00481,0,DT07
DT0701052,37.66233,13.00482,0,DT07
DT0700331,37.66238,13.00482,0,DT07
DT0700974,37.66303,13.00483,0,DT07
DT0700330,37.66288,13.00475,0,DT07
DT0700430,37.66656,12.98264,0,DT07
DT0701173,37.66104,13.005239999999999,0,DT07
DT0700329,37.66114,13.00516,0,DT07
DT0701348,37.66037,13.004669999999999,0,DT07
DT0700328,37.66135,13.0054,0,DT07
DT0700327,37.66113,13.0055,0,DT07
DT0700326,37.6609,13.00549,0,DT07
DT0700325,37.66897,13.004669999999999,0,DT07
DT0700324,37.65988,13.00478,0,DT07
DT0102641,37.76215,12.98184,2,DT01
DT0701339,37.65865,13.00465,0,DT07
DT0700323,37.66196,13.00517,0,DT07
DT0701347,37.65948,13.004560000000001,0,DT07
DT0700322,37.660309999999996,13.0054,0,DT07
DT0700321,37.65501,13.00787,0,DT07
DT0700320,37.66431,13.00872,0,DT07
DT0700319,37.65446,13.00826,0,DT07
DT0700318,37.66551,13.01786,0,DT07
DT0700317,37.66551,13.01783,0,DT07
DT0700316,37.66529,13.01798,0,DT07
DT0701172,37.66534,13.01862,0,DT07
DT0700314,37.66471,13.01801,0,DT07
DT0201473,37.75995,12.98216,2,DT02
DT0700313,37.66444,13.017999999999999,0,DT07
DT0700312,37.66359,13.01795,0,DT07
DT0700311,37.66171,13.01786,0,DT07
DT0700310,37.66172,13.01779,0,DT07
DT0700309,37.66128,13.01797,0,DT07
DT0700308,37.66101,13.0178,0,DT07
DT0700307,37.66312,13.02018,0,DT07
DT0700306,37.662440000000004,13.020489999999999,0,DT07
DT0700305,37.66248,13.02064,0,DT07
DT0700304,37.66377,13.0027,0,DT07
DT0700303,37.661809999999996,13.020760000000001,0,DT07
DT0700302,37.66166,13.02084,0,DT07
DT0700301,37.661590000000004,13.020769999999999,0,DT07
DT0700300,37.6613,13.02091,0,DT07
DT0700299,37.682140000000004,13.02833,0,DT07
DT0700298,37.6721,13.03856,0,DT07
DT0700297,37.682140000000004,13.02833,0,DT07
DT0701192,37.68227,13.10397,0,DT07
DT0700296,37.682140000000004,13.02833,0,DT07
